timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/23 13:06:06.111, 0, 90 %, 26 %, 1497 MiB, 128.96 W
2026/09/23 13:06:06.112, 1, 91 %, 26 %, 1475 MiB, 123.97 W
2026/09/23 13:06:06.113, 2, 91 %, 27 %, 1497 MiB, 123.10 W
2026/09/23 13:06:06.114, 3, 92 %, 27 %, 1473 MiB, 128.57 W
2026/09/23 13:06:07.117, 0, 90 %, 26 %, 1497 MiB, 127.12 W
2026/09/23 13:06:07.118, 1, 91 %, 26 %, 1475 MiB, 121.08 W
2026/09/23 13:06:07.119, 2, 90 %, 26 %, 1497 MiB, 121.16 W
2026/09/23 13:06:07.121, 3, 91 %, 27 %, 1473 MiB, 129.93 W
2026/09/23 13:06:08.123, 0, 90 %, 26 %, 1497 MiB, 125.67 W
2026/09/23 13:06:08.124, 1, 91 %, 26 %, 1475 MiB, 121.56 W
2026/09/23 13:06:08.125, 2, 90 %, 26 %, 1497 MiB, 120.19 W
2026/09/23 13:06:08.126, 3, 92 %, 27 %, 1473 MiB, 130.89 W
2026/09/23 13:06:09.128, 0, 89 %, 26 %, 1497 MiB, 120.52 W
2026/09/23 13:06:09.129, 1, 91 %, 27 %, 1475 MiB, 111.18 W
2026/09/23 13:06:09.130, 2, 90 %, 27 %, 1497 MiB, 107.82 W
2026/09/23 13:06:09.131, 3, 92 %, 27 %, 1473 MiB, 109.40 W
2026/09/23 13:06:10.134, 0, 90 %, 26 %, 1497 MiB, 129.53 W
2026/09/23 13:06:10.135, 1, 91 %, 26 %, 1475 MiB, 121.16 W
2026/09/23 13:06:10.136, 2, 90 %, 26 %, 1497 MiB, 114.53 W
2026/09/23 13:06:10.138, 3, 91 %, 27 %, 1473 MiB, 118.99 W
2026/09/23 13:06:11.140, 0, 72 %, 20 %, 1497 MiB, 121.32 W
2026/09/23 13:06:11.141, 1, 74 %, 21 %, 1475 MiB, 117.31 W
2026/09/23 13:06:11.142, 2, 72 %, 21 %, 1497 MiB, 117.85 W
2026/09/23 13:06:11.143, 3, 75 %, 21 %, 1473 MiB, 127.03 W
2026/09/23 13:06:12.145, 0, 90 %, 26 %, 1497 MiB, 120.84 W
2026/09/23 13:06:12.146, 1, 91 %, 26 %, 1475 MiB, 117.31 W
2026/09/23 13:06:12.147, 2, 90 %, 26 %, 1497 MiB, 116.40 W
2026/09/23 13:06:12.148, 3, 91 %, 27 %, 1473 MiB, 128.57 W
2026/09/23 13:06:13.150, 0, 90 %, 26 %, 1497 MiB, 129.93 W
2026/09/23 13:06:13.152, 1, 91 %, 26 %, 1475 MiB, 124.94 W
2026/09/23 13:06:13.153, 2, 90 %, 26 %, 1497 MiB, 119.79 W
2026/09/23 13:06:13.154, 3, 92 %, 27 %, 1473 MiB, 125.19 W
2026/09/23 13:06:14.156, 0, 90 %, 26 %, 1497 MiB, 119.47 W
2026/09/23 13:06:14.157, 1, 91 %, 26 %, 1475 MiB, 109.81 W
2026/09/23 13:06:14.160, 2, 90 %, 26 %, 1497 MiB, 105.88 W
2026/09/23 13:06:14.161, 3, 92 %, 27 %, 1473 MiB, 108.02 W
2026/09/23 13:06:15.164, 0, 89 %, 26 %, 1497 MiB, 123.74 W
2026/09/23 13:06:15.165, 1, 90 %, 26 %, 1475 MiB, 120.68 W
2026/09/23 13:06:15.166, 2, 89 %, 26 %, 1497 MiB, 118.82 W
2026/09/23 13:06:15.167, 3, 91 %, 27 %, 1473 MiB, 129.93 W
2026/09/23 13:06:16.169, 0, 90 %, 26 %, 1497 MiB, 125.67 W
2026/09/23 13:06:16.170, 1, 91 %, 26 %, 1475 MiB, 121.64 W
2026/09/23 13:06:16.172, 2, 90 %, 26 %, 1497 MiB, 120.68 W
2026/09/23 13:06:16.173, 3, 92 %, 27 %, 1473 MiB, 130.89 W
2026/09/23 13:06:17.175, 0, 58 %, 17 %, 1497 MiB, 128.48 W
2026/09/23 13:06:17.176, 1, 58 %, 17 %, 1475 MiB, 123.49 W
2026/09/23 13:06:17.177, 2, 57 %, 17 %, 1497 MiB, 122.61 W
2026/09/23 13:06:17.178, 3, 58 %, 17 %, 1473 MiB, 131.29 W
2026/09/23 13:06:18.180, 0, 88 %, 26 %, 1497 MiB, 129.93 W
2026/09/23 13:06:18.181, 1, 90 %, 26 %, 1475 MiB, 119.72 W
2026/09/23 13:06:18.182, 2, 89 %, 26 %, 1497 MiB, 116.47 W
2026/09/23 13:06:18.183, 3, 91 %, 27 %, 1473 MiB, 122.85 W
2026/09/23 13:06:19.185, 0, 59 %, 13 %, 1497 MiB, 129.93 W
2026/09/23 13:06:19.187, 1, 58 %, 14 %, 1475 MiB, 126.38 W
2026/09/23 13:06:19.188, 2, 55 %, 10 %, 1497 MiB, 117.85 W
2026/09/23 13:06:19.189, 3, 65 %, 16 %, 1473 MiB, 125.19 W
2026/09/23 13:06:20.191, 0, 89 %, 26 %, 1497 MiB, 124.30 W
2026/09/23 13:06:20.192, 1, 91 %, 27 %, 1475 MiB, 117.38 W
2026/09/23 13:06:20.193, 2, 89 %, 26 %, 1497 MiB, 110.17 W
2026/09/23 13:06:20.195, 3, 91 %, 27 %, 1473 MiB, 117.13 W
2026/09/23 13:06:21.197, 0, 40 %, 4 %, 1497 MiB, 125.59 W
2026/09/23 13:06:21.198, 1, 37 %, 3 %, 1475 MiB, 118.83 W
2026/09/23 13:06:21.199, 2, 48 %, 6 %, 1497 MiB, 113.00 W
2026/09/23 13:06:21.200, 3, 39 %, 3 %, 1473 MiB, 119.95 W
2026/09/23 13:06:22.202, 0, 89 %, 26 %, 1497 MiB, 124.70 W
2026/09/23 13:06:22.203, 1, 91 %, 26 %, 1475 MiB, 120.76 W
2026/09/23 13:06:22.204, 2, 89 %, 26 %, 1497 MiB, 111.62 W
2026/09/23 13:06:22.205, 3, 92 %, 27 %, 1473 MiB, 120.03 W
2026/09/23 13:06:23.208, 0, 69 %, 15 %, 1497 MiB, 78.28 W
2026/09/23 13:06:23.209, 1, 70 %, 15 %, 1475 MiB, 73.81 W
2026/09/23 13:06:23.210, 2, 74 %, 18 %, 1497 MiB, 74.54 W
2026/09/23 13:06:23.212, 3, 63 %, 13 %, 1473 MiB, 76.77 W
