timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/22 18:56:38.413, 2, 96 %, 28 %, 2575 MiB, 123.90 W
2026/09/22 18:56:38.415, 3, 78 %, 20 %, 2157 MiB, 114.97 W
2026/09/22 18:56:39.418, 0, 96 %, 28 %, 2573 MiB, 128.96 W
2026/09/22 18:56:39.419, 1, 78 %, 20 %, 2159 MiB, 115.22 W
2026/09/22 18:56:39.420, 2, 96 %, 28 %, 2575 MiB, 124.87 W
2026/09/22 18:56:39.421, 3, 78 %, 21 %, 2157 MiB, 118.35 W
2026/09/22 18:56:40.423, 0, 38 %, 3 %, 2573 MiB, 118.35 W
2026/09/22 18:56:40.425, 1, 41 %, 1 %, 2159 MiB, 114.26 W
2026/09/22 18:56:40.426, 2, 36 %, 1 %, 2575 MiB, 118.10 W
2026/09/22 18:56:40.427, 3, 34 %, 2 %, 2157 MiB, 117.79 W
2026/09/22 18:56:41.429, 0, 65 %, 18 %, 2573 MiB, 128.88 W
2026/09/22 18:56:41.431, 1, 66 %, 18 %, 2159 MiB, 113.85 W
2026/09/22 18:56:41.432, 2, 63 %, 19 %, 2575 MiB, 124.79 W
2026/09/22 18:56:41.434, 3, 51 %, 13 %, 2157 MiB, 119.23 W
2026/09/22 18:56:42.436, 0, 96 %, 28 %, 2573 MiB, 130.41 W
2026/09/22 18:56:42.437, 1, 79 %, 21 %, 2159 MiB, 117.63 W
2026/09/22 18:56:42.439, 2, 96 %, 28 %, 2575 MiB, 125.35 W
2026/09/22 18:56:42.440, 3, 79 %, 21 %, 2157 MiB, 120.20 W
2026/09/22 18:56:43.442, 0, 96 %, 28 %, 2573 MiB, 130.41 W
2026/09/22 18:56:43.444, 1, 79 %, 21 %, 2159 MiB, 119.08 W
2026/09/22 18:56:43.445, 2, 96 %, 28 %, 2575 MiB, 126.24 W
2026/09/22 18:56:43.446, 3, 79 %, 20 %, 2157 MiB, 123.09 W
2026/09/22 18:56:44.449, 0, 96 %, 28 %, 2573 MiB, 130.81 W
2026/09/22 18:56:44.450, 1, 79 %, 21 %, 2159 MiB, 118.59 W
2026/09/22 18:56:44.451, 2, 96 %, 28 %, 2575 MiB, 126.80 W
2026/09/22 18:56:44.452, 3, 79 %, 21 %, 2157 MiB, 112.56 W
