timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/23 09:56:55.710, 0, 97 %, 26 %, 4923 MiB, 126.64 W
2026/09/23 09:56:55.711, 1, 97 %, 25 %, 4827 MiB, 125.42 W
2026/09/23 09:56:55.713, 2, 96 %, 25 %, 4923 MiB, 123.02 W
2026/09/23 09:56:55.714, 3, 98 %, 25 %, 4823 MiB, 124.70 W
2026/09/23 09:56:56.716, 0, 95 %, 25 %, 4923 MiB, 124.79 W
2026/09/23 09:56:56.717, 1, 97 %, 25 %, 4827 MiB, 123.01 W
2026/09/23 09:56:56.719, 2, 96 %, 24 %, 4923 MiB, 122.05 W
2026/09/23 09:56:56.721, 3, 98 %, 25 %, 4823 MiB, 122.77 W
2026/09/23 09:56:57.723, 0, 98 %, 25 %, 4923 MiB, 118.99 W
2026/09/23 09:56:57.725, 1, 98 %, 26 %, 4827 MiB, 123.09 W
2026/09/23 09:56:57.726, 2, 97 %, 26 %, 5105 MiB, 122.61 W
2026/09/23 09:56:57.728, 3, 100 %, 26 %, 5363 MiB, 120.92 W
2026/09/23 09:56:58.730, 0, 97 %, 26 %, 4923 MiB, 127.12 W
2026/09/23 09:56:58.733, 1, 98 %, 25 %, 4827 MiB, 124.46 W
2026/09/23 09:56:58.734, 2, 98 %, 25 %, 4923 MiB, 123.02 W
2026/09/23 09:56:58.735, 3, 99 %, 25 %, 4823 MiB, 124.22 W
2026/09/23 09:56:59.737, 0, 97 %, 23 %, 5105 MiB, 128.65 W
2026/09/23 09:56:59.738, 1, 98 %, 24 %, 4827 MiB, 119.72 W
2026/09/23 09:56:59.740, 2, 96 %, 26 %, 4923 MiB, 120.19 W
2026/09/23 09:56:59.741, 3, 97 %, 22 %, 4823 MiB, 112.37 W
2026/09/23 09:57:00.743, 0, 96 %, 26 %, 4923 MiB, 125.67 W
2026/09/23 09:57:00.745, 1, 98 %, 25 %, 4827 MiB, 125.42 W
2026/09/23 09:57:00.746, 2, 96 %, 24 %, 4923 MiB, 124.47 W
2026/09/23 09:57:00.748, 3, 98 %, 25 %, 4823 MiB, 125.67 W
2026/09/23 09:57:01.750, 0, 95 %, 23 %, 4923 MiB, 122.93 W
2026/09/23 09:57:01.752, 1, 99 %, 25 %, 4827 MiB, 112.63 W
2026/09/23 09:57:01.753, 2, 95 %, 26 %, 4923 MiB, 113.41 W
2026/09/23 09:57:01.754, 3, 99 %, 23 %, 4823 MiB, 112.71 W
2026/09/23 09:57:02.756, 0, 69 %, 2 %, 4923 MiB, 77.25 W
2026/09/23 09:57:02.757, 1, 71 %, 2 %, 4827 MiB, 74.20 W
2026/09/23 09:57:02.760, 2, 71 %, 3 %, 4923 MiB, 74.98 W
2026/09/23 09:57:02.761, 3, 69 %, 2 %, 4823 MiB, 73.86 W
2026/09/23 09:57:03.763, 0, 97 %, 26 %, 5107 MiB, 123.90 W
2026/09/23 09:57:03.765, 1, 97 %, 25 %, 5371 MiB, 121.96 W
2026/09/23 09:57:03.766, 2, 94 %, 25 %, 5289 MiB, 123.10 W
2026/09/23 09:57:03.767, 3, 98 %, 25 %, 5363 MiB, 126.64 W
2026/09/23 09:57:04.769, 0, 95 %, 26 %, 4923 MiB, 125.67 W
2026/09/23 09:57:04.771, 1, 98 %, 25 %, 4827 MiB, 124.94 W
2026/09/23 09:57:04.772, 2, 97 %, 26 %, 4923 MiB, 123.98 W
2026/09/23 09:57:04.773, 3, 98 %, 25 %, 4823 MiB, 125.19 W
2026/09/23 09:57:05.775, 0, 95 %, 26 %, 4923 MiB, 110.85 W
2026/09/23 09:57:05.776, 1, 97 %, 25 %, 4827 MiB, 119.31 W
2026/09/23 09:57:05.779, 2, 95 %, 25 %, 4923 MiB, 119.95 W
2026/09/23 09:57:05.781, 3, 97 %, 25 %, 5363 MiB, 118.82 W
2026/09/23 09:57:06.784, 0, 96 %, 24 %, 4923 MiB, 124.07 W
2026/09/23 09:57:06.785, 1, 98 %, 23 %, 4827 MiB, 122.85 W
2026/09/23 09:57:06.786, 2, 95 %, 25 %, 4923 MiB, 122.37 W
