timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/09/22 13:46:27.512, 0, 99 %, 4 %, 4955 MiB, 143771 MiB, 192.73 W
2026/09/22 13:46:27.762, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 192.51 W
2026/09/22 13:46:28.012, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.51 W
2026/09/22 13:46:28.262, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.02 W
2026/09/22 13:46:28.512, 0, 99 %, 4 %, 4955 MiB, 143771 MiB, 191.28 W
2026/09/22 13:46:28.762, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 191.13 W
2026/09/22 13:46:29.012, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 191.75 W
2026/09/22 13:46:29.263, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 192.93 W
2026/09/22 13:46:29.513, 0, 99 %, 4 %, 4955 MiB, 143771 MiB, 193.92 W
2026/09/22 13:46:29.763, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.38 W
2026/09/22 13:46:30.013, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.53 W
2026/09/22 13:46:30.263, 0, 99 %, 4 %, 4955 MiB, 143771 MiB, 193.62 W
2026/09/22 13:46:30.513, 0, 80 %, 3 %, 4955 MiB, 143771 MiB, 186.29 W
2026/09/22 13:46:30.763, 0, 94 %, 4 %, 4955 MiB, 143771 MiB, 185.96 W
2026/09/22 13:46:31.013, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 185.57 W
2026/09/22 13:46:31.264, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 184.94 W
2026/09/22 13:46:31.514, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 191.25 W
2026/09/22 13:46:31.764, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 191.74 W
2026/09/22 13:46:32.014, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 192.30 W
2026/09/22 13:46:32.264, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 191.73 W
2026/09/22 13:46:32.514, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 192.25 W
2026/09/22 13:46:32.764, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 192.33 W
2026/09/22 13:46:33.014, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 192.66 W
2026/09/22 13:46:33.265, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.54 W
2026/09/22 13:46:33.515, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.17 W
2026/09/22 13:46:33.765, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 192.79 W
2026/09/22 13:46:34.015, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.03 W
2026/09/22 13:46:34.265, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 192.44 W
2026/09/22 13:46:34.515, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 192.35 W
2026/09/22 13:46:34.765, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.35 W
2026/09/22 13:46:35.016, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 192.61 W
2026/09/22 13:46:35.266, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.15 W
2026/09/22 13:46:35.516, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.75 W
2026/09/22 13:46:35.766, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 188.06 W
2026/09/22 13:46:36.016, 0, 76 %, 3 %, 4955 MiB, 143771 MiB, 186.11 W
2026/09/22 13:46:36.266, 0, 99 %, 4 %, 4955 MiB, 143771 MiB, 185.68 W
2026/09/22 13:46:36.516, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 184.92 W
2026/09/22 13:46:36.766, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 191.56 W
2026/09/22 13:46:37.017, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.15 W
2026/09/22 13:46:37.267, 0, 99 %, 4 %, 4955 MiB, 143771 MiB, 191.28 W
2026/09/22 13:46:37.517, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 192.14 W
2026/09/22 13:46:37.767, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 191.99 W
2026/09/22 13:46:38.017, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.04 W
2026/09/22 13:46:38.267, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.43 W
2026/09/22 13:46:38.517, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.70 W
2026/09/22 13:46:38.767, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.13 W
2026/09/22 13:46:39.018, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.18 W
2026/09/22 13:46:39.268, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.37 W
2026/09/22 13:46:39.518, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 192.87 W
2026/09/22 13:46:39.768, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.04 W
2026/09/22 13:46:40.018, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.10 W
2026/09/22 13:46:40.268, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.33 W
2026/09/22 13:46:40.518, 0, 99 %, 4 %, 4955 MiB, 143771 MiB, 194.01 W
2026/09/22 13:46:40.769, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.24 W
2026/09/22 13:46:41.019, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.29 W
2026/09/22 13:46:41.269, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 186.57 W
2026/09/22 13:46:41.519, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.07 W
2026/09/22 13:46:41.769, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.40 W
2026/09/22 13:46:42.019, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 186.45 W
2026/09/22 13:46:42.269, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.93 W
2026/09/22 13:46:42.519, 0, 99 %, 4 %, 4955 MiB, 143771 MiB, 194.13 W
2026/09/22 13:46:42.770, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.71 W
2026/09/22 13:46:43.020, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.04 W
2026/09/22 13:46:43.270, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.62 W
2026/09/22 13:46:43.520, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.71 W
2026/09/22 13:46:43.770, 0, 99 %, 4 %, 4955 MiB, 143771 MiB, 193.58 W
2026/09/22 13:46:44.020, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.66 W
2026/09/22 13:46:44.270, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.89 W
2026/09/22 13:46:44.520, 0, 99 %, 5 %, 5667 MiB, 143771 MiB, 194.28 W
2026/09/22 13:46:44.771, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.84 W
2026/09/22 13:46:45.021, 0, 99 %, 4 %, 4955 MiB, 143771 MiB, 193.53 W
2026/09/22 13:46:45.271, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.42 W
2026/09/22 13:46:45.521, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.15 W
2026/09/22 13:46:45.771, 0, 99 %, 5 %, 5667 MiB, 143771 MiB, 192.89 W
2026/09/22 13:46:46.021, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.21 W
2026/09/22 13:46:46.271, 0, 99 %, 4 %, 4955 MiB, 143771 MiB, 194.43 W
2026/09/22 13:46:46.521, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 190.31 W
2026/09/22 13:46:46.772, 0, 82 %, 3 %, 4955 MiB, 143771 MiB, 186.23 W
2026/09/22 13:46:47.022, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.05 W
2026/09/22 13:46:47.272, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.13 W
2026/09/22 13:46:47.522, 0, 99 %, 4 %, 4955 MiB, 143771 MiB, 192.32 W
2026/09/22 13:46:47.772, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.94 W
2026/09/22 13:46:48.022, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.64 W
2026/09/22 13:46:48.272, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.24 W
2026/09/22 13:46:48.522, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.93 W
2026/09/22 13:46:48.773, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.90 W
2026/09/22 13:46:49.023, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.55 W
2026/09/22 13:46:49.273, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.61 W
2026/09/22 13:46:49.523, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.95 W
2026/09/22 13:46:49.773, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.48 W
2026/09/22 13:46:50.023, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.21 W
2026/09/22 13:46:50.273, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.40 W
2026/09/22 13:46:50.523, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.08 W
2026/09/22 13:46:50.774, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.27 W
2026/09/22 13:46:51.024, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.27 W
2026/09/22 13:46:51.274, 0, 99 %, 4 %, 4955 MiB, 143771 MiB, 194.13 W
2026/09/22 13:46:51.524, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.99 W
2026/09/22 13:46:51.774, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.72 W
2026/09/22 13:46:52.024, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 186.83 W
2026/09/22 13:46:52.274, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.00 W
2026/09/22 13:46:52.525, 0, 99 %, 4 %, 4955 MiB, 143771 MiB, 186.64 W
2026/09/22 13:46:52.775, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.05 W
2026/09/22 13:46:53.025, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.43 W
2026/09/22 13:46:53.275, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.25 W
2026/09/22 13:46:53.525, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.07 W
2026/09/22 13:46:53.775, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.05 W
2026/09/22 13:46:54.025, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.39 W
2026/09/22 13:46:54.275, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.16 W
2026/09/22 13:46:54.526, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.76 W
2026/09/22 13:46:54.776, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.48 W
2026/09/22 13:46:55.026, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.74 W
2026/09/22 13:46:55.276, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.68 W
2026/09/22 13:46:55.526, 0, 99 %, 4 %, 4955 MiB, 143771 MiB, 193.70 W
2026/09/22 13:46:55.776, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.72 W
2026/09/22 13:46:56.026, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.96 W
2026/09/22 13:46:56.276, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.64 W
2026/09/22 13:46:56.527, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.08 W
2026/09/22 13:46:56.777, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.31 W
2026/09/22 13:46:57.027, 0, 91 %, 4 %, 4955 MiB, 143771 MiB, 191.70 W
2026/09/22 13:46:57.277, 0, 85 %, 4 %, 4955 MiB, 143771 MiB, 185.93 W
2026/09/22 13:46:57.527, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.86 W
2026/09/22 13:46:57.777, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 186.43 W
2026/09/22 13:46:58.027, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 190.90 W
2026/09/22 13:46:58.278, 0, 99 %, 4 %, 4955 MiB, 143771 MiB, 194.84 W
2026/09/22 13:46:58.528, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.18 W
2026/09/22 13:46:58.778, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.18 W
2026/09/22 13:46:59.028, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.41 W
2026/09/22 13:46:59.278, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.17 W
2026/09/22 13:46:59.528, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.36 W
2026/09/22 13:46:59.778, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.36 W
2026/09/22 13:47:00.028, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.37 W
2026/09/22 13:47:00.279, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.44 W
2026/09/22 13:47:00.529, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.35 W
2026/09/22 13:47:00.779, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.36 W
2026/09/22 13:47:01.029, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.12 W
2026/09/22 13:47:01.279, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.28 W
2026/09/22 13:47:01.529, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.27 W
2026/09/22 13:47:01.779, 0, 99 %, 4 %, 4955 MiB, 143771 MiB, 193.39 W
2026/09/22 13:47:02.029, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.49 W
2026/09/22 13:47:02.280, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 192.06 W
2026/09/22 13:47:02.530, 0, 77 %, 3 %, 4955 MiB, 143771 MiB, 185.79 W
2026/09/22 13:47:02.780, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 186.27 W
2026/09/22 13:47:03.030, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 186.34 W
2026/09/22 13:47:03.280, 0, 99 %, 4 %, 4955 MiB, 143771 MiB, 189.86 W
2026/09/22 13:47:03.530, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.79 W
2026/09/22 13:47:03.780, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.59 W
2026/09/22 13:47:04.031, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.16 W
2026/09/22 13:47:04.281, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.36 W
2026/09/22 13:47:04.531, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.45 W
2026/09/22 13:47:04.781, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.54 W
2026/09/22 13:47:05.031, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.01 W
2026/09/22 13:47:05.281, 0, 99 %, 4 %, 4955 MiB, 143771 MiB, 193.91 W
2026/09/22 13:47:05.531, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.30 W
2026/09/22 13:47:05.781, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.90 W
2026/09/22 13:47:06.032, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.07 W
2026/09/22 13:47:06.282, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.38 W
2026/09/22 13:47:06.532, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.81 W
2026/09/22 13:47:06.782, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.95 W
2026/09/22 13:47:07.032, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.72 W
2026/09/22 13:47:07.282, 0, 99 %, 4 %, 4955 MiB, 143771 MiB, 194.16 W
2026/09/22 13:47:07.532, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.83 W
2026/09/22 13:47:07.782, 0, 77 %, 3 %, 4955 MiB, 143771 MiB, 187.80 W
2026/09/22 13:47:08.033, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.32 W
2026/09/22 13:47:08.283, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.28 W
2026/09/22 13:47:08.533, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 188.99 W
2026/09/22 13:47:08.783, 0, 99 %, 4 %, 4955 MiB, 143771 MiB, 193.52 W
2026/09/22 13:47:09.033, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 192.94 W
2026/09/22 13:47:09.283, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.05 W
2026/09/22 13:47:09.533, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.15 W
2026/09/22 13:47:09.783, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.61 W
2026/09/22 13:47:10.034, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.42 W
2026/09/22 13:47:10.284, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 192.04 W
2026/09/22 13:47:10.534, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.21 W
2026/09/22 13:47:10.784, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.18 W
2026/09/22 13:47:11.034, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.43 W
2026/09/22 13:47:11.284, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.66 W
2026/09/22 13:47:11.534, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.78 W
2026/09/22 13:47:11.785, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.05 W
2026/09/22 13:47:12.035, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.26 W
2026/09/22 13:47:12.285, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.29 W
2026/09/22 13:47:12.535, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.57 W
2026/09/22 13:47:12.785, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 192.51 W
2026/09/22 13:47:13.035, 0, 79 %, 3 %, 4955 MiB, 143771 MiB, 186.45 W
2026/09/22 13:47:13.285, 0, 97 %, 5 %, 4955 MiB, 143771 MiB, 186.16 W
2026/09/22 13:47:13.535, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 185.98 W
2026/09/22 13:47:13.786, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.34 W
2026/09/22 13:47:14.036, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.86 W
2026/09/22 13:47:14.286, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.77 W
2026/09/22 13:47:14.536, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.23 W
2026/09/22 13:47:14.786, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.24 W
2026/09/22 13:47:15.036, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.09 W
2026/09/22 13:47:15.286, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.10 W
2026/09/22 13:47:15.537, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.51 W
2026/09/22 13:47:15.787, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.21 W
2026/09/22 13:47:16.037, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.01 W
2026/09/22 13:47:16.287, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.88 W
2026/09/22 13:47:16.537, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.04 W
2026/09/22 13:47:16.787, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.32 W
2026/09/22 13:47:17.037, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.82 W
2026/09/22 13:47:17.287, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.22 W
2026/09/22 13:47:17.538, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.24 W
2026/09/22 13:47:17.788, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.81 W
2026/09/22 13:47:18.038, 0, 82 %, 3 %, 4955 MiB, 143771 MiB, 191.28 W
2026/09/22 13:47:18.288, 0, 94 %, 5 %, 4955 MiB, 143771 MiB, 187.62 W
2026/09/22 13:47:18.538, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.54 W
2026/09/22 13:47:18.788, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.71 W
2026/09/22 13:47:19.038, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 190.08 W
2026/09/22 13:47:19.288, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.50 W
2026/09/22 13:47:19.539, 0, 99 %, 4 %, 4955 MiB, 143771 MiB, 193.61 W
2026/09/22 13:47:19.789, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.18 W
2026/09/22 13:47:20.039, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.69 W
2026/09/22 13:47:20.289, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.65 W
2026/09/22 13:47:20.539, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.84 W
2026/09/22 13:47:20.789, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.70 W
2026/09/22 13:47:21.039, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.35 W
2026/09/22 13:47:21.290, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.54 W
2026/09/22 13:47:21.540, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.88 W
2026/09/22 13:47:21.790, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.34 W
2026/09/22 13:47:22.040, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.53 W
2026/09/22 13:47:22.290, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.12 W
2026/09/22 13:47:22.540, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.43 W
2026/09/22 13:47:22.790, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.51 W
2026/09/22 13:47:23.040, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.85 W
2026/09/22 13:47:23.291, 0, 83 %, 4 %, 4955 MiB, 143771 MiB, 188.58 W
2026/09/22 13:47:23.541, 0, 92 %, 4 %, 4955 MiB, 143771 MiB, 187.62 W
2026/09/22 13:47:23.791, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 186.80 W
2026/09/22 13:47:24.041, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.67 W
2026/09/22 13:47:24.291, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 192.68 W
2026/09/22 13:47:24.541, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.48 W
2026/09/22 13:47:24.791, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.78 W
2026/09/22 13:47:25.041, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.59 W
2026/09/22 13:47:25.292, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.49 W
2026/09/22 13:47:25.542, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.10 W
2026/09/22 13:47:25.792, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.65 W
2026/09/22 13:47:26.042, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.31 W
2026/09/22 13:47:26.292, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.13 W
2026/09/22 13:47:26.542, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.36 W
2026/09/22 13:47:26.792, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.96 W
2026/09/22 13:47:27.043, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.22 W
2026/09/22 13:47:27.293, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.68 W
2026/09/22 13:47:27.543, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.89 W
2026/09/22 13:47:27.793, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 198.11 W
2026/09/22 13:47:28.043, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.05 W
2026/09/22 13:47:28.293, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.53 W
2026/09/22 13:47:28.543, 0, 82 %, 3 %, 4955 MiB, 143771 MiB, 189.74 W
2026/09/22 13:47:28.793, 0, 94 %, 5 %, 4955 MiB, 143771 MiB, 188.03 W
2026/09/22 13:47:29.044, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 185.75 W
2026/09/22 13:47:29.294, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 186.42 W
2026/09/22 13:47:29.544, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.87 W
2026/09/22 13:47:29.794, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.36 W
2026/09/22 13:47:30.044, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.83 W
2026/09/22 13:47:30.294, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.96 W
2026/09/22 13:47:30.544, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.78 W
2026/09/22 13:47:30.794, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.03 W
2026/09/22 13:47:31.045, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.24 W
2026/09/22 13:47:31.295, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.92 W
2026/09/22 13:47:31.545, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.76 W
2026/09/22 13:47:31.795, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.97 W
2026/09/22 13:47:32.045, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.96 W
2026/09/22 13:47:32.295, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.77 W
2026/09/22 13:47:32.545, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.95 W
2026/09/22 13:47:32.795, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.38 W
2026/09/22 13:47:33.046, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.63 W
2026/09/22 13:47:33.296, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.13 W
2026/09/22 13:47:33.546, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.49 W
2026/09/22 13:47:33.796, 0, 78 %, 3 %, 4955 MiB, 143771 MiB, 189.83 W
2026/09/22 13:47:34.046, 0, 98 %, 5 %, 4955 MiB, 143771 MiB, 188.16 W
2026/09/22 13:47:34.296, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 189.49 W
2026/09/22 13:47:34.546, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 188.39 W
2026/09/22 13:47:34.796, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.29 W
2026/09/22 13:47:35.047, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.59 W
2026/09/22 13:47:35.297, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.13 W
2026/09/22 13:47:35.547, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.76 W
