timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/21 13:59:16.655, 0, 26 %, 1 %, 21089 MiB, 71.57 W
2026/09/21 13:59:17.657, 0, 13 %, 2 %, 11297 MiB, 71.09 W
2026/09/21 13:59:18.659, 0, 0 %, 0 %, 11297 MiB, 71.09 W
2026/09/21 13:59:19.662, 0, 39 %, 2 %, 11297 MiB, 72.01 W
2026/09/21 13:59:20.665, 0, 39 %, 2 %, 11297 MiB, 72.01 W
2026/09/21 13:59:21.668, 0, 39 %, 2 %, 23143 MiB, 136.08 W
2026/09/21 13:59:22.670, 0, 26 %, 1 %, 23143 MiB, 71.57 W
2026/09/21 13:59:23.672, 0, 26 %, 1 %, 23143 MiB, 71.09 W
2026/09/21 13:59:24.675, 0, 25 %, 1 %, 23143 MiB, 71.09 W
2026/09/21 13:59:25.677, 0, 25 %, 1 %, 23143 MiB, 71.57 W
2026/09/21 13:59:26.679, 0, 50 %, 5 %, 12373 MiB, 74.44 W
2026/09/21 13:59:27.682, 0, 5 %, 1 %, 12643 MiB, 72.01 W
2026/09/21 13:59:28.684, 0, 37 %, 2 %, 12643 MiB, 72.06 W
2026/09/21 13:59:29.686, 0, 37 %, 2 %, 12643 MiB, 72.01 W
2026/09/21 13:59:30.688, 0, 5 %, 0 %, 12855 MiB, 71.09 W
2026/09/21 13:59:31.691, 0, 0 %, 0 %, 12855 MiB, 71.09 W
2026/09/21 13:59:32.693, 0, 37 %, 2 %, 12855 MiB, 72.06 W
2026/09/21 13:59:33.695, 0, 37 %, 2 %, 12855 MiB, 72.06 W
2026/09/21 13:59:34.698, 0, 39 %, 6 %, 14387 MiB, 97.63 W
2026/09/21 13:59:35.700, 0, 95 %, 24 %, 15187 MiB, 116.88 W
2026/09/21 13:59:36.702, 0, 99 %, 23 %, 15187 MiB, 130.84 W
2026/09/21 13:59:37.704, 0, 99 %, 32 %, 15187 MiB, 114.53 W
2026/09/21 13:59:38.707, 0, 99 %, 33 %, 15187 MiB, 115.91 W
2026/09/21 13:59:39.709, 0, 99 %, 31 %, 15187 MiB, 118.82 W
2026/09/21 13:59:40.711, 0, 99 %, 25 %, 15187 MiB, 122.69 W
2026/09/21 13:59:41.713, 0, 100 %, 20 %, 15187 MiB, 129.39 W
2026/09/21 13:59:42.716, 0, 99 %, 25 %, 15187 MiB, 127.46 W
2026/09/21 13:59:43.718, 0, 99 %, 34 %, 15187 MiB, 120.27 W
2026/09/21 13:59:44.720, 0, 99 %, 34 %, 15187 MiB, 120.76 W
2026/09/21 13:59:45.722, 0, 99 %, 32 %, 15187 MiB, 122.21 W
2026/09/21 13:59:46.725, 0, 100 %, 24 %, 15187 MiB, 126.49 W
2026/09/21 13:59:47.727, 0, 100 %, 21 %, 17017 MiB, 140.43 W
2026/09/21 13:59:48.729, 0, 99 %, 30 %, 15187 MiB, 122.21 W
2026/09/21 13:59:49.732, 0, 99 %, 34 %, 15187 MiB, 122.69 W
2026/09/21 13:59:50.734, 0, 99 %, 33 %, 15187 MiB, 124.15 W
2026/09/21 13:59:51.736, 0, 99 %, 26 %, 15187 MiB, 128.91 W
2026/09/21 13:59:52.738, 0, 100 %, 21 %, 17017 MiB, 147.59 W
2026/09/21 13:59:53.741, 0, 99 %, 32 %, 15187 MiB, 123.58 W
2026/09/21 13:59:54.743, 0, 99 %, 35 %, 15187 MiB, 125.03 W
2026/09/21 13:59:55.772, 0, 99 %, 31 %, 15187 MiB, 126.49 W
2026/09/21 13:59:56.774, 0, 100 %, 20 %, 15187 MiB, 131.33 W
2026/09/21 13:59:57.776, 0, 99 %, 27 %, 15187 MiB, 121.24 W
2026/09/21 13:59:58.778, 0, 98 %, 35 %, 15187 MiB, 125.03 W
