timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/22 12:24:48.543, 0, 98 %, 28 %, 4133 MiB, 131.55 W
2026/09/22 12:24:48.544, 1, 97 %, 28 %, 4135 MiB, 121.73 W
2026/09/22 12:24:48.545, 2, 97 %, 29 %, 4137 MiB, 116.88 W
2026/09/22 12:24:48.548, 3, 97 %, 28 %, 4131 MiB, 112.37 W
2026/09/22 12:24:49.550, 0, 97 %, 28 %, 4133 MiB, 135.81 W
2026/09/22 12:24:49.551, 1, 97 %, 29 %, 4135 MiB, 131.20 W
2026/09/22 12:24:49.552, 2, 98 %, 28 %, 4137 MiB, 134.06 W
2026/09/22 12:24:49.553, 3, 97 %, 29 %, 4131 MiB, 132.82 W
2026/09/22 12:24:50.555, 0, 97 %, 29 %, 4133 MiB, 135.81 W
2026/09/22 12:24:50.556, 1, 96 %, 30 %, 4135 MiB, 131.68 W
2026/09/22 12:24:50.558, 2, 96 %, 28 %, 4137 MiB, 134.06 W
2026/09/22 12:24:50.559, 3, 97 %, 28 %, 4131 MiB, 133.79 W
2026/09/22 12:24:51.561, 0, 96 %, 30 %, 4133 MiB, 135.81 W
2026/09/22 12:24:51.562, 1, 96 %, 31 %, 4135 MiB, 130.72 W
2026/09/22 12:24:51.563, 2, 97 %, 29 %, 4137 MiB, 134.06 W
2026/09/22 12:24:51.564, 3, 97 %, 29 %, 4131 MiB, 132.43 W
2026/09/22 12:24:52.567, 0, 41 %, 1 %, 4133 MiB, 79.73 W
2026/09/22 12:24:52.568, 1, 40 %, 4 %, 4135 MiB, 75.75 W
2026/09/22 12:24:52.569, 2, 36 %, 1 %, 4137 MiB, 75.95 W
2026/09/22 12:24:52.570, 3, 36 %, 1 %, 4131 MiB, 74.39 W
2026/09/22 12:24:53.572, 0, 97 %, 30 %, 4133 MiB, 131.46 W
2026/09/22 12:24:53.573, 1, 96 %, 28 %, 4135 MiB, 127.35 W
2026/09/22 12:24:53.575, 2, 96 %, 31 %, 4137 MiB, 130.76 W
2026/09/22 12:24:53.577, 3, 96 %, 30 %, 4131 MiB, 130.50 W
2026/09/22 12:24:54.579, 0, 96 %, 29 %, 4133 MiB, 130.01 W
2026/09/22 12:24:54.580, 1, 97 %, 28 %, 4135 MiB, 126.47 W
2026/09/22 12:24:54.581, 2, 96 %, 30 %, 4137 MiB, 129.31 W
2026/09/22 12:24:54.582, 3, 96 %, 30 %, 4131 MiB, 129.05 W
2026/09/22 12:24:55.585, 0, 97 %, 28 %, 4133 MiB, 128.65 W
2026/09/22 12:24:55.586, 1, 97 %, 28 %, 4135 MiB, 125.99 W
