timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/23 13:28:14.119, 0, 96 %, 27 %, 3881 MiB, 77.74 W
2026/09/23 13:28:14.120, 1, 95 %, 27 %, 3883 MiB, 75.70 W
2026/09/23 13:28:14.121, 2, 96 %, 27 %, 3883 MiB, 74.54 W
2026/09/23 13:28:14.122, 3, 96 %, 26 %, 3887 MiB, 76.29 W
2026/09/23 13:28:15.125, 0, 96 %, 26 %, 3881 MiB, 126.95 W
2026/09/23 13:28:15.126, 1, 95 %, 27 %, 3883 MiB, 125.82 W
2026/09/23 13:28:15.127, 2, 96 %, 27 %, 3883 MiB, 124.47 W
2026/09/23 13:28:15.129, 3, 96 %, 27 %, 3887 MiB, 126.95 W
2026/09/23 13:28:16.131, 0, 96 %, 26 %, 3881 MiB, 123.66 W
2026/09/23 13:28:16.132, 1, 95 %, 26 %, 3883 MiB, 120.20 W
2026/09/23 13:28:16.133, 2, 96 %, 26 %, 3883 MiB, 115.91 W
2026/09/23 13:28:16.134, 3, 95 %, 27 %, 3887 MiB, 115.12 W
2026/09/23 13:28:17.136, 0, 95 %, 27 %, 3881 MiB, 128.96 W
2026/09/23 13:28:17.137, 1, 96 %, 27 %, 3885 MiB, 126.30 W
2026/09/23 13:28:17.138, 2, 97 %, 25 %, 3883 MiB, 125.92 W
2026/09/23 13:28:17.139, 3, 96 %, 28 %, 3887 MiB, 127.43 W
2026/09/23 13:28:18.142, 0, 95 %, 27 %, 3881 MiB, 126.47 W
2026/09/23 13:28:18.143, 1, 97 %, 25 %, 3885 MiB, 126.30 W
2026/09/23 13:28:18.144, 2, 96 %, 27 %, 3883 MiB, 124.07 W
2026/09/23 13:28:18.145, 3, 97 %, 26 %, 3887 MiB, 120.44 W
2026/09/23 13:28:19.148, 0, 96 %, 26 %, 3881 MiB, 122.29 W
2026/09/23 13:28:19.149, 1, 96 %, 27 %, 3885 MiB, 119.15 W
2026/09/23 13:28:19.150, 2, 97 %, 25 %, 3883 MiB, 122.13 W
2026/09/23 13:28:19.151, 3, 96 %, 27 %, 3887 MiB, 124.62 W
2026/09/23 13:28:20.153, 0, 97 %, 25 %, 3881 MiB, 128.00 W
2026/09/23 13:28:20.154, 1, 95 %, 28 %, 3885 MiB, 126.78 W
2026/09/23 13:28:20.155, 2, 96 %, 27 %, 3883 MiB, 126.40 W
2026/09/23 13:28:20.156, 3, 96 %, 28 %, 3887 MiB, 127.43 W
2026/09/23 13:28:21.158, 0, 41 %, 1 %, 3881 MiB, 74.83 W
2026/09/23 13:28:21.159, 1, 41 %, 1 %, 3885 MiB, 74.20 W
2026/09/23 13:28:21.160, 2, 36 %, 1 %, 3883 MiB, 71.09 W
2026/09/23 13:28:21.161, 3, 36 %, 1 %, 3887 MiB, 73.81 W
2026/09/23 13:28:22.164, 0, 95 %, 28 %, 3881 MiB, 127.91 W
2026/09/23 13:28:22.165, 1, 96 %, 26 %, 3885 MiB, 128.23 W
2026/09/23 13:28:22.166, 2, 97 %, 27 %, 3883 MiB, 127.37 W
2026/09/23 13:28:22.167, 3, 97 %, 26 %, 3887 MiB, 130.32 W
2026/09/23 13:28:23.169, 0, 95 %, 28 %, 3881 MiB, 128.48 W
2026/09/23 13:28:23.170, 1, 96 %, 26 %, 3885 MiB, 128.71 W
2026/09/23 13:28:23.171, 2, 97 %, 27 %, 3883 MiB, 128.34 W
2026/09/23 13:28:23.172, 3, 97 %, 26 %, 4363 MiB, 125.99 W
2026/09/23 13:28:24.175, 0, 95 %, 28 %, 3881 MiB, 123.17 W
2026/09/23 13:28:24.177, 1, 97 %, 26 %, 3885 MiB, 120.68 W
2026/09/23 13:28:24.178, 2, 96 %, 28 %, 3883 MiB, 114.46 W
2026/09/23 13:28:24.179, 3, 97 %, 26 %, 3885 MiB, 114.23 W
2026/09/23 13:28:25.182, 0, 95 %, 27 %, 3881 MiB, 129.84 W
2026/09/23 13:28:25.183, 1, 96 %, 27 %, 3885 MiB, 127.66 W
2026/09/23 13:28:25.184, 2, 96 %, 28 %, 3881 MiB, 127.37 W
2026/09/23 13:28:25.185, 3, 97 %, 28 %, 3885 MiB, 130.81 W
2026/09/23 13:28:26.187, 0, 96 %, 25 %, 3881 MiB, 129.93 W
2026/09/23 13:28:26.188, 1, 94 %, 28 %, 3885 MiB, 127.74 W
2026/09/23 13:28:26.189, 2, 97 %, 27 %, 3883 MiB, 126.40 W
2026/09/23 13:28:26.190, 3, 96 %, 29 %, 3887 MiB, 129.84 W
2026/09/23 13:28:27.192, 0, 96 %, 27 %, 3881 MiB, 122.29 W
2026/09/23 13:28:27.194, 1, 96 %, 27 %, 3885 MiB, 121.48 W
2026/09/23 13:28:27.195, 2, 97 %, 26 %, 3883 MiB, 121.16 W
2026/09/23 13:28:27.196, 3, 97 %, 27 %, 3887 MiB, 125.02 W
2026/09/23 13:28:28.198, 0, 41 %, 1 %, 3881 MiB, 75.26 W
2026/09/23 13:28:28.199, 1, 41 %, 1 %, 3885 MiB, 74.20 W
2026/09/23 13:28:28.200, 2, 36 %, 1 %, 3883 MiB, 71.57 W
2026/09/23 13:28:28.201, 3, 36 %, 1 %, 3887 MiB, 74.30 W
2026/09/23 13:28:29.203, 0, 95 %, 28 %, 3881 MiB, 123.74 W
2026/09/23 13:28:29.204, 1, 96 %, 27 %, 3883 MiB, 123.89 W
2026/09/23 13:28:29.205, 2, 97 %, 27 %, 3883 MiB, 123.58 W
2026/09/23 13:28:29.207, 3, 97 %, 27 %, 3887 MiB, 126.07 W
2026/09/23 13:28:30.209, 0, 96 %, 27 %, 3881 MiB, 130.81 W
2026/09/23 13:28:30.210, 1, 96 %, 27 %, 3883 MiB, 128.14 W
2026/09/23 13:28:30.212, 2, 96 %, 28 %, 3883 MiB, 127.86 W
2026/09/23 13:28:30.213, 3, 97 %, 29 %, 3887 MiB, 130.24 W
2026/09/23 13:28:31.215, 0, 95 %, 28 %, 3881 MiB, 127.43 W
2026/09/23 13:28:31.216, 1, 95 %, 27 %, 3883 MiB, 126.78 W
2026/09/23 13:28:31.217, 2, 97 %, 26 %, 3883 MiB, 125.92 W
2026/09/23 13:28:31.218, 3, 97 %, 28 %, 3887 MiB, 128.40 W
2026/09/23 13:28:32.220, 0, 96 %, 27 %, 3881 MiB, 131.77 W
2026/09/23 13:28:32.221, 1, 96 %, 28 %, 3883 MiB, 130.63 W
2026/09/23 13:28:32.222, 2, 96 %, 28 %, 3883 MiB, 128.25 W
2026/09/23 13:28:32.224, 3, 97 %, 29 %, 3887 MiB, 130.24 W
2026/09/23 13:28:33.226, 0, 96 %, 27 %, 3881 MiB, 122.69 W
2026/09/23 13:28:33.227, 1, 95 %, 26 %, 3883 MiB, 122.93 W
