timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/23 13:28:22.807, 1, 91 %, 29 %, 1551 MiB, 125.75 W
2026/09/23 13:28:22.808, 2, 92 %, 29 %, 1529 MiB, 129.16 W
2026/09/23 13:28:22.809, 3, 92 %, 29 %, 1521 MiB, 129.39 W
2026/09/23 13:28:23.812, 0, 91 %, 29 %, 1519 MiB, 129.39 W
2026/09/23 13:28:23.813, 1, 91 %, 29 %, 1551 MiB, 123.90 W
2026/09/23 13:28:23.815, 2, 93 %, 29 %, 1693 MiB, 110.95 W
2026/09/23 13:28:23.820, 3, 92 %, 29 %, 1677 MiB, 105.95 W
2026/09/23 13:28:24.822, 0, 91 %, 29 %, 1519 MiB, 129.88 W
2026/09/23 13:28:24.823, 1, 91 %, 29 %, 1551 MiB, 125.75 W
2026/09/23 13:28:24.824, 2, 92 %, 29 %, 1529 MiB, 128.68 W
2026/09/23 13:28:24.826, 3, 92 %, 29 %, 1521 MiB, 127.94 W
2026/09/23 13:28:25.828, 0, 91 %, 29 %, 1519 MiB, 132.78 W
2026/09/23 13:28:25.829, 1, 91 %, 29 %, 1551 MiB, 128.65 W
2026/09/23 13:28:25.830, 2, 92 %, 29 %, 1529 MiB, 131.10 W
2026/09/23 13:28:25.831, 3, 92 %, 29 %, 1521 MiB, 126.57 W
2026/09/23 13:28:26.833, 0, 91 %, 29 %, 1519 MiB, 127.46 W
2026/09/23 13:28:26.834, 1, 91 %, 29 %, 1551 MiB, 124.30 W
2026/09/23 13:28:26.835, 2, 92 %, 29 %, 1529 MiB, 127.71 W
2026/09/23 13:28:26.836, 3, 92 %, 29 %, 1521 MiB, 127.94 W
2026/09/23 13:28:27.838, 0, 90 %, 29 %, 1519 MiB, 131.33 W
2026/09/23 13:28:27.839, 1, 91 %, 29 %, 1551 MiB, 127.69 W
2026/09/23 13:28:27.840, 2, 92 %, 29 %, 1529 MiB, 130.62 W
2026/09/23 13:28:27.842, 3, 92 %, 29 %, 1521 MiB, 129.88 W
2026/09/23 13:28:28.844, 0, 30 %, 2 %, 1521 MiB, 77.95 W
2026/09/23 13:28:28.845, 1, 30 %, 2 %, 1551 MiB, 74.44 W
2026/09/23 13:28:28.846, 2, 30 %, 2 %, 1529 MiB, 75.61 W
2026/09/23 13:28:28.847, 3, 30 %, 2 %, 1523 MiB, 74.05 W
