timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/24 14:50:23.548, 3, 21 %, 1 %, 5423 MiB, 67.64 W
2026/09/24 14:50:24.550, 0, 13 %, 1 %, 3079 MiB, 67.55 W
2026/09/24 14:50:24.551, 1, 33 %, 1 %, 5423 MiB, 71.34 W
2026/09/24 14:50:24.552, 2, 26 %, 1 %, 5423 MiB, 70.12 W
2026/09/24 14:50:24.553, 3, 39 %, 2 %, 3079 MiB, 71.00 W
2026/09/24 14:50:25.556, 0, 25 %, 1 %, 5915 MiB, 67.11 W
2026/09/24 14:50:25.557, 1, 39 %, 2 %, 3079 MiB, 71.82 W
2026/09/24 14:50:25.558, 2, 38 %, 2 %, 3079 MiB, 74.98 W
2026/09/24 14:50:25.559, 3, 20 %, 1 %, 5915 MiB, 70.51 W
2026/09/24 14:50:26.563, 0, 0 %, 0 %, 3335 MiB, 71.43 W
2026/09/24 14:50:26.564, 1, 33 %, 1 %, 5915 MiB, 71.39 W
2026/09/24 14:50:26.565, 2, 28 %, 1 %, 5915 MiB, 74.49 W
2026/09/24 14:50:26.566, 3, 0 %, 0 %, 3335 MiB, 70.03 W
2026/09/24 14:50:27.568, 0, 6 %, 0 %, 3403 MiB, 72.36 W
2026/09/24 14:50:27.570, 1, 38 %, 2 %, 3403 MiB, 71.82 W
2026/09/24 14:50:27.571, 2, 23 %, 1 %, 3403 MiB, 74.98 W
2026/09/24 14:50:27.572, 3, 37 %, 2 %, 3403 MiB, 70.95 W
2026/09/24 14:50:28.574, 0, 0 %, 0 %, 3553 MiB, 72.36 W
2026/09/24 14:50:28.575, 1, 18 %, 1 %, 3555 MiB, 71.82 W
2026/09/24 14:50:28.576, 2, 1 %, 0 %, 3553 MiB, 74.98 W
2026/09/24 14:50:28.577, 3, 15 %, 1 %, 3553 MiB, 70.95 W
2026/09/24 14:50:29.580, 0, 88 %, 46 %, 4755 MiB, 120.11 W
2026/09/24 14:50:29.581, 1, 84 %, 41 %, 4601 MiB, 91.08 W
2026/09/24 14:50:29.582, 2, 93 %, 48 %, 4593 MiB, 92.84 W
2026/09/24 14:50:29.583, 3, 96 %, 46 %, 4761 MiB, 87.81 W
2026/09/24 14:50:30.585, 0, 95 %, 49 %, 4755 MiB, 135.06 W
2026/09/24 14:50:30.587, 1, 92 %, 47 %, 4761 MiB, 128.23 W
2026/09/24 14:50:30.588, 2, 92 %, 44 %, 4749 MiB, 132.12 W
2026/09/24 14:50:30.589, 3, 97 %, 49 %, 4759 MiB, 135.15 W
2026/09/24 14:50:31.591, 0, 95 %, 49 %, 4757 MiB, 141.23 W
2026/09/24 14:50:31.592, 1, 92 %, 47 %, 4761 MiB, 132.95 W
2026/09/24 14:50:31.593, 2, 92 %, 46 %, 4749 MiB, 133.57 W
2026/09/24 14:50:31.594, 3, 97 %, 51 %, 4761 MiB, 133.79 W
2026/09/24 14:50:32.596, 0, 95 %, 47 %, 4755 MiB, 147.87 W
2026/09/24 14:50:32.598, 1, 89 %, 45 %, 4761 MiB, 148.06 W
