timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/09/22 14:07:33.511, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.01 W
2026/09/22 14:07:33.761, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.87 W
2026/09/22 14:07:34.011, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.38 W
2026/09/22 14:07:34.261, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.61 W
2026/09/22 14:07:34.511, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.30 W
2026/09/22 14:07:34.761, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.00 W
2026/09/22 14:07:35.012, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.17 W
2026/09/22 14:07:35.262, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.47 W
2026/09/22 14:07:35.512, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.63 W
2026/09/22 14:07:35.762, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.51 W
2026/09/22 14:07:36.012, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.29 W
2026/09/22 14:07:36.262, 0, 76 %, 3 %, 4943 MiB, 143771 MiB, 188.74 W
2026/09/22 14:07:36.512, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 188.73 W
2026/09/22 14:07:36.762, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 188.07 W
2026/09/22 14:07:37.013, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 187.68 W
2026/09/22 14:07:37.263, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.08 W
2026/09/22 14:07:37.513, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.33 W
2026/09/22 14:07:37.763, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.98 W
2026/09/22 14:07:38.013, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.45 W
2026/09/22 14:07:38.263, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.67 W
2026/09/22 14:07:38.513, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.66 W
2026/09/22 14:07:38.763, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.14 W
2026/09/22 14:07:39.014, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.14 W
2026/09/22 14:07:39.264, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.61 W
2026/09/22 14:07:39.514, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.63 W
2026/09/22 14:07:39.764, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.01 W
2026/09/22 14:07:40.014, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.99 W
2026/09/22 14:07:40.264, 0, 99 %, 5 %, 5643 MiB, 143771 MiB, 194.90 W
2026/09/22 14:07:40.514, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.04 W
2026/09/22 14:07:40.764, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.31 W
2026/09/22 14:07:41.015, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.82 W
2026/09/22 14:07:41.265, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.37 W
2026/09/22 14:07:41.515, 0, 77 %, 3 %, 4943 MiB, 143771 MiB, 188.03 W
2026/09/22 14:07:41.765, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 187.74 W
2026/09/22 14:07:42.015, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 187.59 W
2026/09/22 14:07:42.265, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 187.23 W
2026/09/22 14:07:42.515, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.76 W
2026/09/22 14:07:42.766, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.67 W
2026/09/22 14:07:43.016, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.00 W
2026/09/22 14:07:43.266, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.06 W
2026/09/22 14:07:43.516, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.33 W
2026/09/22 14:07:43.766, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.40 W
2026/09/22 14:07:44.016, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.53 W
2026/09/22 14:07:44.266, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.20 W
2026/09/22 14:07:44.516, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.89 W
2026/09/22 14:07:44.767, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.77 W
2026/09/22 14:07:45.017, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.35 W
2026/09/22 14:07:45.267, 0, 98 %, 5 %, 4943 MiB, 143771 MiB, 195.10 W
2026/09/22 14:07:45.517, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.41 W
2026/09/22 14:07:45.767, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.04 W
2026/09/22 14:07:46.017, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.68 W
2026/09/22 14:07:46.267, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.69 W
2026/09/22 14:07:46.517, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 187.77 W
2026/09/22 14:07:46.768, 0, 84 %, 4 %, 4943 MiB, 143771 MiB, 187.63 W
2026/09/22 14:07:47.018, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 187.12 W
2026/09/22 14:07:47.268, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 187.32 W
2026/09/22 14:07:47.518, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.72 W
2026/09/22 14:07:47.768, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.03 W
2026/09/22 14:07:48.018, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.64 W
2026/09/22 14:07:48.268, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.83 W
2026/09/22 14:07:48.518, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.71 W
2026/09/22 14:07:48.769, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.72 W
2026/09/22 14:07:49.019, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.38 W
2026/09/22 14:07:49.269, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.71 W
2026/09/22 14:07:49.519, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.12 W
2026/09/22 14:07:49.769, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.32 W
2026/09/22 14:07:50.019, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.34 W
2026/09/22 14:07:50.269, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.24 W
2026/09/22 14:07:50.519, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.70 W
2026/09/22 14:07:50.770, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.71 W
2026/09/22 14:07:51.020, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.07 W
2026/09/22 14:07:51.270, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.03 W
2026/09/22 14:07:51.520, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.56 W
2026/09/22 14:07:51.770, 0, 82 %, 4 %, 4943 MiB, 143771 MiB, 187.80 W
2026/09/22 14:07:52.020, 0, 93 %, 5 %, 4943 MiB, 143771 MiB, 187.91 W
2026/09/22 14:07:52.270, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 188.21 W
2026/09/22 14:07:52.520, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 188.15 W
2026/09/22 14:07:52.771, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.85 W
2026/09/22 14:07:53.021, 0, 99 %, 5 %, 5643 MiB, 143771 MiB, 195.39 W
2026/09/22 14:07:53.271, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.31 W
2026/09/22 14:07:53.521, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.27 W
2026/09/22 14:07:53.771, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.13 W
2026/09/22 14:07:54.021, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.82 W
2026/09/22 14:07:54.271, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.53 W
2026/09/22 14:07:54.521, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.17 W
2026/09/22 14:07:54.772, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.33 W
2026/09/22 14:07:55.022, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.64 W
2026/09/22 14:07:55.272, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.91 W
2026/09/22 14:07:55.522, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.87 W
2026/09/22 14:07:55.772, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.20 W
2026/09/22 14:07:56.022, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.26 W
2026/09/22 14:07:56.272, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.39 W
2026/09/22 14:07:56.523, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.79 W
2026/09/22 14:07:56.773, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 193.73 W
2026/09/22 14:07:57.023, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 188.01 W
2026/09/22 14:07:57.273, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 188.89 W
2026/09/22 14:07:57.523, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 187.83 W
2026/09/22 14:07:57.773, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 188.00 W
2026/09/22 14:07:58.023, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.78 W
2026/09/22 14:07:58.273, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.98 W
2026/09/22 14:07:58.524, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.75 W
2026/09/22 14:07:58.774, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.84 W
2026/09/22 14:07:59.024, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.67 W
2026/09/22 14:07:59.274, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.55 W
2026/09/22 14:07:59.524, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.04 W
2026/09/22 14:07:59.774, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.19 W
2026/09/22 14:08:00.024, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.17 W
2026/09/22 14:08:00.274, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.12 W
2026/09/22 14:08:00.525, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.69 W
2026/09/22 14:08:00.775, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.24 W
2026/09/22 14:08:01.025, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.04 W
2026/09/22 14:08:01.275, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.06 W
2026/09/22 14:08:01.525, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.36 W
2026/09/22 14:08:01.775, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.35 W
2026/09/22 14:08:02.025, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 188.80 W
2026/09/22 14:08:02.276, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 189.27 W
2026/09/22 14:08:02.526, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 189.67 W
2026/09/22 14:08:02.776, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 189.06 W
2026/09/22 14:08:03.026, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.23 W
2026/09/22 14:08:03.276, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 193.55 W
2026/09/22 14:08:03.526, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 192.54 W
2026/09/22 14:08:03.776, 0, 99 %, 5 %, 5643 MiB, 143771 MiB, 194.82 W
2026/09/22 14:08:04.026, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.85 W
2026/09/22 14:08:04.277, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.30 W
2026/09/22 14:08:04.527, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.60 W
2026/09/22 14:08:04.777, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.12 W
2026/09/22 14:08:05.027, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.38 W
2026/09/22 14:08:05.277, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.04 W
2026/09/22 14:08:05.527, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.22 W
2026/09/22 14:08:05.777, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.77 W
2026/09/22 14:08:06.027, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.98 W
2026/09/22 14:08:06.278, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.38 W
2026/09/22 14:08:06.528, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.05 W
2026/09/22 14:08:06.778, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.01 W
2026/09/22 14:08:07.028, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.80 W
2026/09/22 14:08:07.278, 0, 93 %, 5 %, 4943 MiB, 143771 MiB, 188.65 W
2026/09/22 14:08:07.528, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 188.88 W
2026/09/22 14:08:07.778, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 188.85 W
2026/09/22 14:08:08.029, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 190.50 W
2026/09/22 14:08:08.279, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.73 W
2026/09/22 14:08:08.529, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.76 W
2026/09/22 14:08:08.779, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.40 W
2026/09/22 14:08:09.029, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.20 W
2026/09/22 14:08:09.279, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.42 W
2026/09/22 14:08:09.529, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.97 W
2026/09/22 14:08:09.779, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.82 W
2026/09/22 14:08:10.030, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.81 W
2026/09/22 14:08:10.280, 0, 99 %, 5 %, 5643 MiB, 143771 MiB, 196.57 W
2026/09/22 14:08:10.530, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.30 W
2026/09/22 14:08:10.780, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.40 W
2026/09/22 14:08:11.030, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.68 W
2026/09/22 14:08:11.280, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.98 W
2026/09/22 14:08:11.530, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.15 W
2026/09/22 14:08:11.780, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.05 W
2026/09/22 14:08:12.031, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.70 W
2026/09/22 14:08:12.281, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 187.38 W
2026/09/22 14:08:12.531, 0, 94 %, 5 %, 4943 MiB, 143771 MiB, 188.50 W
2026/09/22 14:08:12.781, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 188.60 W
2026/09/22 14:08:13.031, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 189.38 W
2026/09/22 14:08:13.281, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.23 W
2026/09/22 14:08:13.531, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.33 W
2026/09/22 14:08:13.781, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.58 W
2026/09/22 14:08:14.032, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.76 W
2026/09/22 14:08:14.282, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.84 W
2026/09/22 14:08:14.532, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.00 W
2026/09/22 14:08:14.782, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.69 W
2026/09/22 14:08:15.032, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.47 W
2026/09/22 14:08:15.282, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.23 W
2026/09/22 14:08:15.532, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.77 W
2026/09/22 14:08:15.782, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.60 W
2026/09/22 14:08:16.033, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.67 W
2026/09/22 14:08:16.283, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.90 W
2026/09/22 14:08:16.533, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.54 W
2026/09/22 14:08:16.783, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.20 W
2026/09/22 14:08:17.033, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.12 W
2026/09/22 14:08:17.283, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 193.73 W
2026/09/22 14:08:17.533, 0, 77 %, 3 %, 4943 MiB, 143771 MiB, 186.77 W
2026/09/22 14:08:17.783, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 187.26 W
2026/09/22 14:08:18.034, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 188.07 W
2026/09/22 14:08:18.284, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 189.84 W
2026/09/22 14:08:18.534, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.43 W
2026/09/22 14:08:18.784, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.78 W
2026/09/22 14:08:19.034, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.99 W
2026/09/22 14:08:19.284, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.80 W
2026/09/22 14:08:19.534, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.27 W
2026/09/22 14:08:19.784, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.85 W
2026/09/22 14:08:20.035, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.16 W
2026/09/22 14:08:20.285, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.69 W
2026/09/22 14:08:20.535, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.75 W
2026/09/22 14:08:20.785, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.40 W
2026/09/22 14:08:21.035, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.73 W
2026/09/22 14:08:21.285, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.39 W
2026/09/22 14:08:21.535, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.15 W
2026/09/22 14:08:21.786, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 193.88 W
2026/09/22 14:08:22.036, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.28 W
2026/09/22 14:08:22.286, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.63 W
2026/09/22 14:08:22.536, 0, 96 %, 5 %, 4943 MiB, 143771 MiB, 189.89 W
2026/09/22 14:08:22.786, 0, 79 %, 3 %, 4943 MiB, 143771 MiB, 190.79 W
2026/09/22 14:08:23.036, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 190.58 W
2026/09/22 14:08:23.286, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 189.81 W
2026/09/22 14:08:23.536, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.91 W
2026/09/22 14:08:23.787, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.08 W
2026/09/22 14:08:24.037, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.87 W
2026/09/22 14:08:24.287, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.64 W
2026/09/22 14:08:24.537, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.37 W
2026/09/22 14:08:24.787, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.28 W
2026/09/22 14:08:25.037, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.12 W
2026/09/22 14:08:25.287, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.58 W
2026/09/22 14:08:25.537, 0, 99 %, 5 %, 5643 MiB, 143771 MiB, 195.69 W
2026/09/22 14:08:25.788, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.17 W
2026/09/22 14:08:26.038, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 193.82 W
2026/09/22 14:08:26.288, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.16 W
2026/09/22 14:08:26.538, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.99 W
2026/09/22 14:08:26.788, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.58 W
2026/09/22 14:08:27.038, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.62 W
2026/09/22 14:08:27.288, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.30 W
2026/09/22 14:08:27.538, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.44 W
2026/09/22 14:08:27.789, 0, 82 %, 4 %, 4943 MiB, 143771 MiB, 190.38 W
2026/09/22 14:08:28.039, 0, 93 %, 5 %, 4943 MiB, 143771 MiB, 189.46 W
2026/09/22 14:08:28.289, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 187.89 W
2026/09/22 14:08:28.539, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 187.21 W
2026/09/22 14:08:28.789, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 193.98 W
2026/09/22 14:08:29.039, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.80 W
2026/09/22 14:08:29.289, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.83 W
2026/09/22 14:08:29.539, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.27 W
2026/09/22 14:08:29.790, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.40 W
2026/09/22 14:08:30.040, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.94 W
2026/09/22 14:08:30.290, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.36 W
2026/09/22 14:08:30.540, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.89 W
2026/09/22 14:08:30.790, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.70 W
2026/09/22 14:08:31.040, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.95 W
2026/09/22 14:08:31.290, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.60 W
2026/09/22 14:08:31.541, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.68 W
2026/09/22 14:08:31.791, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.09 W
2026/09/22 14:08:32.041, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.73 W
2026/09/22 14:08:32.291, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.35 W
2026/09/22 14:08:32.541, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.45 W
2026/09/22 14:08:32.791, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 189.69 W
2026/09/22 14:08:33.041, 0, 77 %, 3 %, 4943 MiB, 143771 MiB, 189.99 W
2026/09/22 14:08:33.291, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 189.89 W
2026/09/22 14:08:33.542, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 189.62 W
2026/09/22 14:08:33.792, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.63 W
2026/09/22 14:08:34.042, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.53 W
2026/09/22 14:08:34.292, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.01 W
2026/09/22 14:08:34.542, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.12 W
2026/09/22 14:08:34.792, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.97 W
2026/09/22 14:08:35.042, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.10 W
2026/09/22 14:08:35.292, 0, 99 %, 5 %, 5643 MiB, 143771 MiB, 195.42 W
2026/09/22 14:08:35.543, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.96 W
2026/09/22 14:08:35.793, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.15 W
2026/09/22 14:08:36.043, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.94 W
2026/09/22 14:08:36.293, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.54 W
2026/09/22 14:08:36.543, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.42 W
2026/09/22 14:08:36.793, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.81 W
2026/09/22 14:08:37.043, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.66 W
2026/09/22 14:08:37.293, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.05 W
2026/09/22 14:08:37.544, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.10 W
2026/09/22 14:08:37.794, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.35 W
2026/09/22 14:08:38.044, 0, 93 %, 5 %, 4943 MiB, 143771 MiB, 186.44 W
2026/09/22 14:08:38.294, 0, 83 %, 4 %, 4943 MiB, 143771 MiB, 186.85 W
2026/09/22 14:08:38.544, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 187.30 W
2026/09/22 14:08:38.794, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 187.78 W
2026/09/22 14:08:39.044, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.81 W
2026/09/22 14:08:39.294, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.81 W
2026/09/22 14:08:39.545, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.13 W
2026/09/22 14:08:39.795, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.62 W
2026/09/22 14:08:40.045, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.13 W
2026/09/22 14:08:40.295, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.13 W
2026/09/22 14:08:40.545, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.48 W
2026/09/22 14:08:40.795, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.85 W
2026/09/22 14:08:41.045, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.67 W
2026/09/22 14:08:41.296, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.76 W
2026/09/22 14:08:41.546, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 198.90 W
