timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/23 09:46:31.628, 2, 98 %, 26 %, 5035 MiB, 116.32 W
2026/09/23 09:46:31.629, 3, 77 %, 17 %, 4203 MiB, 111.74 W
2026/09/23 09:46:32.632, 0, 99 %, 27 %, 5033 MiB, 123.74 W
2026/09/23 09:46:32.633, 1, 87 %, 20 %, 4205 MiB, 120.12 W
2026/09/23 09:46:32.635, 2, 97 %, 27 %, 5035 MiB, 122.05 W
2026/09/23 09:46:32.636, 3, 77 %, 19 %, 4203 MiB, 122.77 W
2026/09/23 09:46:33.639, 0, 99 %, 23 %, 5033 MiB, 105.74 W
2026/09/23 09:46:33.640, 1, 76 %, 19 %, 4205 MiB, 89.15 W
2026/09/23 09:46:33.641, 2, 97 %, 22 %, 5035 MiB, 114.38 W
2026/09/23 09:46:33.642, 3, 78 %, 17 %, 4203 MiB, 98.28 W
2026/09/23 09:46:34.644, 0, 75 %, 8 %, 5033 MiB, 76.77 W
2026/09/23 09:46:34.645, 1, 67 %, 2 %, 4205 MiB, 77.59 W
2026/09/23 09:46:34.647, 2, 70 %, 2 %, 5035 MiB, 74.93 W
2026/09/23 09:46:34.648, 3, 73 %, 6 %, 4203 MiB, 73.37 W
2026/09/23 09:46:35.650, 0, 98 %, 27 %, 5033 MiB, 118.99 W
2026/09/23 09:46:35.655, 1, 77 %, 20 %, 4205 MiB, 110.63 W
2026/09/23 09:46:35.656, 2, 96 %, 27 %, 5035 MiB, 118.66 W
2026/09/23 09:46:35.657, 3, 88 %, 22 %, 4203 MiB, 112.78 W
2026/09/23 09:46:36.659, 0, 98 %, 26 %, 5033 MiB, 124.70 W
2026/09/23 09:46:36.660, 1, 87 %, 22 %, 4205 MiB, 121.08 W
2026/09/23 09:46:36.661, 2, 99 %, 26 %, 5035 MiB, 123.50 W
2026/09/23 09:46:36.662, 3, 76 %, 19 %, 4203 MiB, 123.74 W
2026/09/23 09:46:37.664, 0, 99 %, 27 %, 5033 MiB, 119.71 W
2026/09/23 09:46:37.665, 1, 76 %, 19 %, 4205 MiB, 82.43 W
2026/09/23 09:46:37.666, 2, 97 %, 27 %, 5035 MiB, 111.62 W
2026/09/23 09:46:37.668, 3, 77 %, 20 %, 4203 MiB, 81.57 W
2026/09/23 09:46:38.670, 0, 98 %, 24 %, 5033 MiB, 117.62 W
2026/09/23 09:46:38.671, 1, 82 %, 21 %, 4205 MiB, 105.32 W
2026/09/23 09:46:38.672, 2, 100 %, 24 %, 5035 MiB, 119.71 W
2026/09/23 09:46:38.677, 3, 88 %, 20 %, 4203 MiB, 115.12 W
2026/09/23 09:46:39.680, 0, 97 %, 26 %, 5033 MiB, 126.15 W
2026/09/23 09:46:39.681, 1, 77 %, 19 %, 4205 MiB, 122.05 W
2026/09/23 09:46:39.683, 2, 98 %, 27 %, 5035 MiB, 124.39 W
2026/09/23 09:46:39.684, 3, 78 %, 19 %, 4203 MiB, 125.19 W
2026/09/23 09:46:40.686, 0, 99 %, 27 %, 5033 MiB, 125.84 W
2026/09/23 09:46:40.687, 1, 77 %, 20 %, 4205 MiB, 86.67 W
2026/09/23 09:46:40.688, 2, 98 %, 27 %, 5035 MiB, 124.55 W
2026/09/23 09:46:40.689, 3, 75 %, 19 %, 4203 MiB, 86.30 W
2026/09/23 09:46:41.691, 0, 99 %, 27 %, 5033 MiB, 127.20 W
2026/09/23 09:46:41.692, 1, 87 %, 20 %, 4205 MiB, 98.14 W
2026/09/23 09:46:41.693, 2, 99 %, 23 %, 5035 MiB, 116.80 W
2026/09/23 09:46:41.695, 3, 83 %, 21 %, 4203 MiB, 96.47 W
2026/09/23 09:46:42.697, 0, 99 %, 23 %, 5033 MiB, 124.70 W
2026/09/23 09:46:42.699, 1, 77 %, 17 %, 4205 MiB, 120.20 W
2026/09/23 09:46:42.700, 2, 97 %, 26 %, 5035 MiB, 123.98 W
2026/09/23 09:46:42.701, 3, 84 %, 19 %, 4203 MiB, 123.25 W
2026/09/23 09:46:43.703, 0, 99 %, 27 %, 5033 MiB, 126.15 W
2026/09/23 09:46:43.704, 1, 76 %, 19 %, 4205 MiB, 123.01 W
2026/09/23 09:46:43.705, 2, 96 %, 27 %, 5035 MiB, 125.44 W
2026/09/23 09:46:43.706, 3, 76 %, 19 %, 4203 MiB, 117.06 W
